t,fv0_x,fv0_v,fv0_u,fv0_a,lv_x,lv_v,d_fv0_lv,d*_fv0_lv
156.3,1081.3595,-0.0070816176,0.33314782,0.063440986,1083.4009,0.0057445522,2.0414371,1.9929184
156.4,1081.3583,0.00068435934,0.2508676,-0.01885448,1083.3936,-0.012138529,2.035293,2.0006843
156.5,1081.3579,0.0016114005,0.24245167,-0.027272224,1083.3427,-0.0052228253,1.9847312,2.0016115
156.6,1081.3594,-0.007495878,0.3386652,0.06895914,1083.3601,0.018404655,2.000682,1.9925041
156.7,1081.3605,-0.013304185,0.3989158,0.12922113,1083.3826,0.021353884,2.0220368,1.9866958
156.8,1081.358,0.004622782,0.2068723,-0.0628575,1083.2786,-0.022938361,1.9206167,2.0046227
156.9,1081.356,0.014835934,0.10136132,-0.16838858,1083.3303,-0.030620169,1.9742756,2.0148358
157.0,1081.3558,0.009926289,0.15974405,-0.10999618,1083.3965,-0.014537788,2.0405807,2.0099263
157.1,1081.358,-0.0066921655,0.33920518,0.06949756,1083.2941,0.0209063,1.9360337,1.9933078
157.2,1081.3593,-0.011707451,0.38920417,0.11950638,1083.3715,0.024302509,2.0121913,1.9882926
157.3,1081.357,0.0025770972,0.23712012,-0.032605667,1083.289,-0.018486198,1.9318124,2.002577
157.4,1081.3578,-0.0029825391,0.29762128,0.027906401,1083.38,0.006157971,2.0223181,1.9970175
157.5,1081.3604,-0.016885065,0.4418499,0.1721622,1083.355,0.036704686,1.9945984,1.983115
157.6,1081.3604,-0.011179127,0.37558612,0.10588727,1083.276,0.008325282,1.9156848,1.9888209
157.7,1081.3617,-0.017693574,0.44221845,0.17253233,1083.415,0.028449006,2.0533187,1.9823065
157.8,1081.3618,-0.015420984,0.41425395,0.14456339,1083.3201,0.019990262,1.9581549,1.984579
157.9,1081.3595,0.0010421119,0.23863013,-0.031092646,1083.3163,-0.018194558,1.9567798,2.0010421
158.0,1081.3591,0.00055229996,0.2465408,-0.023181006,1083.3668,-0.0037996285,2.0076394,2.0005524
158.1,1081.3593,3.2206695e-05,0.2520925,-0.017628288,1083.4142,0.0006825721,2.0549757,2.0000322
158.2,1081.3593,-0.0019074947,0.2744257,0.0047086887,1083.3059,0.002054531,1.9467144,1.9980925
158.3,1081.3602,-0.009058275,0.35079503,0.08109204,1083.3599,0.018279722,1.9995704,1.9909418
158.4,1081.3604,-0.0066514774,0.3222105,0.052502785,1083.3782,0.008105014,2.0178776,1.9933485
158.5,1081.3557,0.020882426,0.032551005,-0.23721083,1083.3914,-0.058817625,2.0357118,2.0208824
158.6,1081.355,0.018349633,0.066667326,-0.2030895,1083.3655,-0.026367847,2.0105345,2.0183496
158.7,1081.3528,0.02462498,0.008548598,-0.26122063,1083.3384,-0.043858018,1.9855399,2.024625
158.8,1081.3544,0.007790405,0.1942944,-0.075441636,1083.3153,0.0034156265,1.9609177,2.0077903
158.9,1081.3552,0.0006024224,0.2726399,0.0029180017,1083.361,0.0047548744,2.005767,2.0006025
159.0,1081.3557,-0.0009983141,0.28818527,0.018466495,1083.3031,0.005664499,1.9473635,1.9990017
159.1,1081.3544,0.008803005,0.18363857,-0.086099446,1083.2106,-0.019105608,1.8562883,2.008803
159.2,1081.3558,-0.0026062576,0.3066058,0.036890164,1083.3785,0.013646873,2.0226345,1.9973937
159.3,1081.3568,-0.0066240905,0.34790096,0.078193225,1083.402,0.0145983575,2.0451195,1.9933759
159.4,1081.3545,0.008804864,0.18426026,-0.085477754,1083.2386,-0.024702681,1.8840817,2.0088048
159.5,1081.3528,0.01574999,0.11610748,-0.15364422,1083.3063,-0.028775191,1.9535085,2.01575
159.6,1081.3539,0.0050668432,0.234295,-0.03543568,1083.3878,0.0006445651,2.0339255,2.0050669
159.7,1081.3569,-0.0122588985,0.41567102,0.1459743,1083.4598,0.0364791,2.10282,1.9877411
159.8,1081.3586,-0.017482914,0.46513417,0.19544765,1083.358,0.034529194,1.9994003,1.9825171
159.9,1081.3584,-0.0104019595,0.38320333,0.113502964,1083.3207,0.011587942,1.9622253,1.989598
160.0,1081.3567,0.0018489638,0.25075194,-0.018972423,1083.3479,-0.014599933,1.9912333,2.001849
160.1,1081.358,-0.0064201653,0.3359936,0.06628544,1083.4258,0.017311627,2.0677743,1.9935799
160.2,1081.3568,0.0016682004,0.24690843,-0.022815572,1083.3247,-0.010004306,1.9678698,2.0016682
160.3,1081.3557,0.005943642,0.2006858,-0.069046594,1083.3169,-0.016941927,1.9611721,2.0059435
160.4,1081.353,0.01980477,0.052663498,-0.2170962,1083.3325,-0.04521246,1.979497,2.0198047
160.5,1081.3542,0.0065875584,0.19229187,-0.0774418,1083.3087,-0.0011321869,1.9544066,2.0065875
160.6,1081.3538,0.006439339,0.19281204,-0.07692133,1083.3622,-0.016369497,2.0084307,2.0064394
160.7,1081.3541,0.0008916436,0.25180537,-0.017917102,1083.4369,-0.0018217206,2.0826783,2.0008917
160.8,1081.3508,0.01912591,0.06236206,-0.2073963,1083.3715,-0.049101517,2.0205653,2.019126
160.9,1081.3522,0.0043692226,0.22967632,-0.040052984,1083.3424,0.0015322808,1.9902095,2.0043693
161.0,1081.3488,0.022811506,0.0462114,-0.22355424,1083.3403,-0.048622422,1.9915829,2.0228114
161.1,1081.3516,0.0024997492,0.27655795,0.0068323202,1083.2769,0.0242372,1.9253305,2.0024998
161.2,1081.3527,-0.0016751977,0.33552197,0.06580451,1083.3997,0.016008759,2.0470219,1.9983248
161.3,1081.3524,0.0054214406,0.27652305,0.0067916797,1083.3523,0.003704322,1.9999139,2.0054214
161.4,1081.3538,0.0011801303,0.3448475,0.07512446,1083.3484,0.02485284,1.9945611,2.0011802
161.5,1081.3528,0.015732376,0.21640918,-0.05334249,1083.5187,-0.0010280731,2.165889,2.0157323
161.6,1081.3541,0.012881968,0.2701069,0.00036086762,1083.376,0.023433218,2.0217664,2.012882
161.7,1081.3566,0.006462565,0.3428416,0.07310819,1083.3256,0.037753996,1.9689937,2.0064626
161.8,1081.353,0.03819745,-0.006279722,-0.27607584,1083.3439,-0.043733954,1.9908836,2.0381975
161.9,1081.355,0.023818122,0.12351996,-0.14624767,1083.4241,0.0019211737,2.069034,2.023818
162.0,1081.3567,0.014126236,0.17754556,-0.09220294,1083.3728,-0.0004528826,2.0160909,2.0141263
162.1,1081.3579,0.0056362445,0.19612251,-0.07360928,1083.2946,-0.018371023,1.9366733,2.0056362
162.2,1081.3604,-0.012843454,0.2937808,0.024085207,1083.41,-0.0033277527,2.049719,1.9871565
162.3,1081.3573,-0.006521201,0.109472156,-0.16023579,1083.3264,-0.07655194,1.9690714,1.9934788
162.4,1081.355,-0.016445573,0.077002026,-0.19268653,1083.4468,-0.09168072,2.0918205,1.9835545
162.5,1081.3497,-0.017515464,-0.07414614,-0.3438326,1083.3977,-0.14633802,2.0480812,1.9824846
162.6,1081.3486,-0.056166366,0.20830487,-0.06130666,1083.3096,-0.09793636,1.9609925,1.9438336
162.7,1081.3423,-0.060043506,0.21146858,-0.058135476,1083.3832,-0.13232656,2.0408945,1.9399565
162.8,1081.3356,-0.057277348,0.24656674,-0.023042645,1083.3109,-0.11456481,1.9753821,1.9427227
162.9,1081.3297,-0.052364685,0.3696554,0.10003656,1083.3417,-0.064379364,2.0119238,1.9476353
163.0,1081.326,-0.041313823,0.5418817,0.27224147,1083.3201,0.012724716,1.9940875,1.9586862
163.1,1081.324,-0.013061047,0.6510618,0.3813666,1083.2578,0.09113977,1.9338338,1.986939
163.2,1081.3286,0.0064779995,0.9787411,0.7090076,1083.2816,0.24220549,1.9529594,2.006478
163.3,1081.3336,0.06836625,0.98811525,0.718259,1083.3905,0.32424462,2.0569193,2.0683663
163.4,1081.3435,0.14428705,0.9918698,0.72185963,1083.3611,0.45264184,2.0176497,2.144287
163.5,1081.3607,0.22703685,1.0712537,0.80107164,1083.4122,0.6183633,2.0514674,2.227037
163.6,1081.3871,0.31820297,1.1495767,0.8792005,1083.4564,0.79802096,2.0693789,2.318203
163.7,1081.4218,0.42067918,1.1417286,0.8711281,1083.6146,0.9485464,2.1928844,2.420679
163.8,1081.4684,0.5137743,1.2609652,0.99015516,1083.8029,1.1485088,2.334472,2.5137742
163.9,1081.5259,0.607692,1.3935279,1.122501,1083.7694,1.3289305,2.243463,2.607692
164.0,1081.5918,0.72140545,1.334103,1.0628064,1083.9634,1.4629648,2.3716383,2.7214055
164.1,1081.6667,0.8451363,1.1890057,0.9174065,1084.1882,1.6174766,2.5215664,2.8451364
164.2,1081.7572,0.9369853,1.3979496,1.1261197,1084.2848,1.8187566,2.5276024,2.9369853
164.3,1081.8542,1.0616672,1.2681973,0.9960459,1084.4978,1.9111428,2.643535,3.0616672
164.4,1081.963,1.1806781,1.2096548,0.93718743,1084.6234,2.0459723,2.6603584,3.1806781
164.5,1082.0844,1.2917091,1.2407961,0.9680261,1084.9138,2.208348,2.8295145,3.291709
164.6,1082.2163,1.408784,1.2198459,0.9467487,1085.1134,2.3431902,2.8970382,3.408784
164.7,1082.3623,1.5103968,1.3816378,1.1082497,1085.4165,2.5249255,3.0541992,3.510397
164.8,1082.5184,1.6258031,1.4154401,1.1417137,1085.6855,2.6537983,3.1670847,3.6258032
164.9,1082.687,1.7421079,1.4541566,1.1800811,1086.0289,2.80104,3.3419158,3.7421079
165.0,1082.8684,1.8477395,1.6308442,1.3564444,1086.2163,2.9735227,3.3479276,3.8477395
165.1,1083.0591,1.9827029,1.5064063,1.231582,1086.5059,3.082277,3.4468887,3.9827027
165.2,1083.2649,2.0987883,1.597552,1.3223536,1086.8163,3.257855,3.551333,4.0987883
165.3,1083.4828,2.2214255,1.634019,1.3584166,1087.1205,3.4194384,3.6376848,4.2214255
165.4,1083.7112,2.3557293,1.5671126,1.2910568,1087.5013,3.5275667,3.7901106,4.355729
165.5,1083.9539,2.4809866,1.6106545,1.3341658,1087.8307,3.699498,3.8768506,4.4809866
165.6,1084.2084,2.6139874,1.5867101,1.3097513,1088.2299,3.8282645,4.021472,4.6139874
165.7,1084.4764,2.7439828,1.604453,1.327024,1088.678,3.9998484,4.2015147,4.743983
165.8,1084.7551,2.889909,1.4688765,1.1909072,1088.9673,4.0981245,4.2122035,4.8899093
165.9,1085.0479,3.0285656,1.4211328,1.1426382,1089.495,4.244754,4.447135,5.028566
166.0,1085.3556,3.158905,1.4665438,1.1875443,1089.9391,4.4178705,4.583429,5.158905
166.1,1085.6768,3.2873354,1.5426278,1.2631208,1090.3173,4.555872,4.640479,5.2873354
166.2,1086.0112,3.4222474,1.5537391,1.2736877,1090.6818,4.7111926,4.670549,5.4222474
166.3,1086.3599,3.5544534,1.6000576,1.3194621,1091.237,4.864935,4.8772407,5.5544534
166.4,1086.7225,3.6852896,1.6657748,1.3846301,1091.8267,5.0314465,5.104139,5.68529
166.5,1087.0977,3.8226807,1.6722862,1.3905532,1092.2698,5.1565356,5.1721115,5.8226805
166.6,1087.4858,3.9669068,1.6114826,1.3291198,1092.7448,5.2957444,5.2588687,5.9669065
166.7,1087.8885,4.1073003,1.5956749,1.3126864,1093.3081,5.452582,5.419493,6.1073003
166.8,1088.305,4.2459135,1.605655,1.3220371,1093.9287,5.591477,5.6235647,6.2459135
166.9,1088.7345,4.3919673,1.5430498,1.2587557,1094.482,5.7352853,5.7474813,6.3919673
167.0,1089.1785,4.540319,1.4551055,1.1701112,1095.0255,5.8686676,5.8470244,6.540319
167.1,1089.6372,4.6480546,1.8261585,1.540647,1095.6165,6.049138,5.979302,6.6480546
167.2,1090.1084,4.8030033,1.6766503,1.3903825,1096.2274,6.183052,6.118986,6.8030033
167.3,1090.5942,4.950492,1.6107243,1.323723,1096.8276,6.360287,6.2333345,6.950492
167.4,1091.0942,5.0966125,1.5638975,1.276156,1097.596,6.4584064,6.5017,7.0966125
167.5,1091.6093,5.2396092,1.5479051,1.2594266,1098.155,6.622763,6.54578,7.2396092
167.6,1092.1418,5.3567834,1.8042859,1.5151939,1098.9027,6.8165083,6.7608757,7.3567834
167.7,1092.6837,5.5118675,1.6753262,1.3854095,1099.6034,6.9090366,6.9195886,7.5118675
167.8,1093.2404,5.6612453,1.6153215,1.3245963,1100.2773,7.071609,7.0370264,7.6612453
167.9,1093.8115,5.808272,1.5883847,1.2968502,1100.921,7.2014666,7.109495,7.808272
168.0,1094.3973,5.9514127,1.6109713,1.3186361,1101.6929,7.3491917,7.2955127,7.9514127
168.1,1094.9987,6.0928082,1.6538025,1.3606639,1102.4166,7.5584154,7.417959,8.092808
168.2,1095.6152,6.2271533,1.7793692,1.4854558,1103.133,7.683132,7.5178456,8.227154
168.3,1096.2461,6.3600235,1.9315192,1.6368285,1103.9701,7.83556,7.724037,8.3600235
168.4,1096.8916,6.5482306,1.471831,1.1760207,1104.6859,7.9530673,7.7942595,8.548231
168.5,1097.5547,6.7119527,1.2756882,0.97888625,1105.6107,8.149209,8.0559635,8.711953
168.6,1098.2335,6.8188396,1.7025114,1.4050531,1106.35,8.317963,8.116403,8.818839
168.7,1098.9237,6.950431,1.8562708,1.5579947,1107.2201,8.465129,8.296395,8.950431
168.8,1099.6273,7.0965433,1.8319161,1.5327194,1108.0754,8.597378,8.448113,9.096543
168.9,1100.3438,7.2513003,1.6981127,1.3979266,1108.9136,8.697839,8.56985,9.251301
169.0,1101.077,7.3738756,1.8749201,1.5739398,1109.8345,8.857655,8.7574625,9.373876
169.1,1101.8221,7.5427265,1.5221921,1.2201027,1110.6727,8.990253,8.850621,9.5427265
169.2,1102.5807,7.7127905,1.1274431,0.82421875,1111.6438,9.061068,9.063098,9.7127905
169.3,1103.3547,7.8253303,1.3220844,1.0180991,1112.4484,9.189132,9.093582,9.82533
169.4,1104.1434,7.9326124,1.5290978,1.2243799,1113.4486,9.338468,9.3052025,9.932612
169.5,1104.9425,8.06153,1.4766461,1.1710384,1114.4764,9.441918,9.534008,10.06153
169.6,1105.7538,8.183186,1.4790074,1.1725507,1115.277,9.494195,9.5231495,10.183186
169.7,1106.5796,8.290583,1.6069942,1.2997802,1116.2506,9.641439,9.671042,10.290583
169.8,1107.4147,8.417942,1.5193434,1.2112224,1117.2778,9.727424,9.863101,10.417942
169.9,1108.2617,8.545936,1.4104508,1.1014081,1118.2386,9.84072,9.976933,10.545936
170.0,1109.1217,8.659173,1.4414312,1.1315645,1119.2346,9.911597,10.112955,10.659173
170.1,1109.9952,8.758171,1.6018918,1.2912984,1120.2389,10.035984,10.243694,10.758171
170.2,1110.8782,8.87645,1.5528171,1.2413474,1121.2534,10.138354,10.37524,10.87645
170.3,1111.7715,8.998242,1.4603423,1.1479613,1122.2942,10.212453,10.52267,10.998242
170.4,1112.6759,9.122528,1.3310549,1.0177345,1123.286,10.317442,10.610128,11.122528
170.5,1113.5946,9.21974,1.4647433,1.1506814,1124.29,10.401328,10.695433,11.21974
170.6,1114.5249,9.311689,1.6360058,1.3212372,1125.382,10.542893,10.857043,11.311689
170.7,1115.462,9.437515,1.4443554,1.1286113,1126.4989,10.600114,11.036921,11.437515
170.8,1116.4108,9.549952,1.3707271,1.054103,1127.462,10.673834,11.051305,11.549952
170.9,1117.37,9.660496,1.2952636,0.97776693,1128.4935,10.764809,11.123551,11.660496
171.0,1118.3412,9.758982,1.3160236,0.99774283,1129.6797,10.865607,11.338508,11.758982
171.1,1119.3228,9.850702,1.3851478,1.0661316,1130.7087,10.959182,11.385946,11.850702
171.2,1120.3103,9.971567,1.140189,0.82019573,1131.7045,10.995538,11.394097,11.971567
171.3,1121.3113,10.058861,1.2093874,0.88868284,1132.9614,11.134443,11.650117,12.058861
171.4,1122.3226,10.139871,1.314642,0.9932731,1134.0056,11.175996,11.682964,12.139871
171.5,1123.3422,10.231415,1.287735,0.9656104,1135.1483,11.248579,11.806205,12.231415
171.6,1124.3702,10.322343,1.2420568,0.91917664,1136.2966,11.303463,11.926419,12.322343
171.7,1125.407,10.410778,1.1946846,0.8710646,1137.4233,11.368308,12.0162525,12.410778
171.8,1126.4525,10.492209,1.1908559,0.86655045,1138.589,11.423833,12.136404,12.492209
171.9,1127.5057,10.57745,1.1190287,0.7940013,1139.6771,11.502392,12.171463,12.57745
172.0,1128.5674,10.657392,1.0686415,0.7429329,1140.8754,11.533473,12.307987,12.657392
172.1,1129.6385,10.719325,1.1678733,0.8416343,1141.9926,11.59693,12.35392,12.719325
172.2,1130.7152,10.794753,1.1022764,0.7753883,1143.2028,11.6172285,12.48762,12.794753
172.3,1131.798,10.8715105,0.99503446,0.6674821,1144.3612,11.670495,12.563225,12.8715105
172.4,1132.8878,10.92214,1.1353598,0.80736727,1145.4523,11.687541,12.564377,12.92214
172.5,1133.9843,11.0503645,0.40251002,0.073395714,1146.7253,11.761347,12.741108,13.0503645
172.6,1135.0908,11.120339,0.22827817,-0.10145259,1147.8193,11.748197,12.728522,13.120339
172.7,1136.2029,11.1181755,0.7828978,0.4531861,1149.064,11.778784,12.861086,13.1181755
172.8,1137.3185,11.225917,0.11203019,-0.21863638,1150.2212,11.791952,12.902721,13.225917
172.9,1138.4424,11.257778,0.17926331,-0.15168704,1151.4749,11.796697,13.032432,13.257778
173.0,1139.5702,11.249303,0.6276077,0.29673287,1152.552,11.816306,12.981824,13.249303
173.1,1140.6934,11.290629,0.5411369,0.20989335,1153.7255,11.7861595,13.032126,13.290629
173.2,1141.8221,11.320901,0.49715108,0.16563669,1154.9203,11.803565,13.098246,13.320901
173.3,1142.9541,11.345579,0.44865102,0.11691545,1156.0825,11.735066,13.128379,13.345579
173.4,1144.0905,11.347712,0.5652623,0.23350762,1157.3113,11.723129,13.220745,13.347712
173.5,1145.2256,11.369211,0.4298639,0.09791615,1158.3605,11.665089,13.134835,13.369211
173.6,1146.3634,11.376575,0.38919377,0.05717986,1159.5546,11.647069,13.191148,13.376575
173.7,1147.5017,11.376448,0.40350953,0.07149674,1160.7157,11.598186,13.213948,13.376448
173.8,1148.6377,11.394441,0.21943468,-0.112739936,1161.9745,11.557068,13.336831,13.394441
173.9,1149.7759,11.394728,0.19070464,-0.14147256,1163.1667,11.547413,13.39083,13.394728
174.0,1150.9143,11.386008,0.23885629,-0.09324246,1164.2266,11.4758415,13.312224,13.386008
174.1,1152.0544,11.363231,0.41020823,0.07831423,1165.3706,11.467752,13.316191,13.363231
174.2,1153.1907,11.365374,0.324992,-0.0069212643,1166.5266,11.409547,13.335941,13.365374
174.3,1154.3256,11.3761015,0.14300106,-0.1890086,1167.7223,11.397893,13.396714,13.3761015
174.4,1155.4606,11.372296,0.10240197,-0.22957347,1168.756,11.344251,13.295349,13.372296
174.5,1156.5951,11.364492,0.096932754,-0.2349726,1169.9498,11.329245,13.354643,13.364492
174.6,1157.7306,11.324342,0.41858244,0.08703724,1171.1196,11.316171,13.389037,13.324342
174.7,1158.865,11.296827,0.59514594,0.26384693,1172.2264,11.329587,13.361469,13.296827
174.8,1159.9982,11.39816,-0.6205195,-0.9527276,1173.339,11.270952,13.340842,13.39816
174.9,1161.1371,11.35497,-0.3398366,-0.6716564,1174.5052,11.277832,13.3681755,13.35497
175.0,1162.2698,11.30987,-0.011422334,-0.342838,1175.4434,11.22511,13.173537,13.30987
175.1,1163.3993,11.2836,0.1211546,-0.21002619,1176.7333,11.189089,13.334014,13.2836
175.2,1164.5286,11.254762,0.26654747,-0.06437599,1177.7852,11.203906,13.256637,13.254762
175.3,1165.6544,11.237908,0.29080653,-0.039966766,1178.8425,11.158308,13.188038,13.237908
175.4,1166.7773,11.231234,0.21047777,-0.12023612,1180.0734,11.113325,13.295963,13.231234
175.5,1167.9001,11.218018,0.18575497,-0.14484136,1181.2279,11.112364,13.327736,13.218018
175.6,1169.0226,11.191285,0.30207002,-0.028288824,1182.2616,11.07614,13.23901,13.191285
175.7,1170.1354,11.226566,-0.17705368,-0.507726,1183.4235,11.025625,13.288192,13.226566
175.8,1171.2555,11.190748,0.06202162,-0.26833248,1184.5624,11.071913,13.306884,13.190748
175.9,1172.376,11.151202,0.34882194,0.01881834,1185.6525,11.067252,13.276471,13.151202
176.0,1173.4917,11.151574,0.25246555,-0.07754135,1186.7731,11.078647,13.281404,13.151574
176.1,1174.6072,11.140231,0.29923794,-0.03066862,1187.8324,11.051238,13.225295,13.140231
176.2,1175.7218,11.131065,0.34628227,0.016456751,1188.9037,11.043102,13.181774,13.131065
176.3,1176.8362,11.123107,0.40461552,0.07486031,1189.925,11.07443,13.088832,13.123107
176.4,1177.9512,11.107709,0.56344247,0.23382321,1191.0994,11.088756,13.148128,13.107709
176.5,1179.0642,11.112629,0.5456213,0.2159586,1192.1776,11.122926,13.113394,13.112629
176.6,1180.175,11.140804,0.31158468,-0.018326942,1193.4382,11.109172,13.263258,13.140804
176.7,1181.2878,11.1529,0.2448801,-0.085138544,1194.4329,11.125289,13.145006,13.1529
176.8,1182.4023,11.150982,0.324851,-0.0051506455,1195.5615,11.131457,13.159209,13.150982
176.9,1183.5194,11.143973,0.4481069,0.118167266,1196.6984,11.1723175,13.178969,13.143973
177.0,1184.6339,11.120434,0.77186173,0.44213012,1197.7898,11.145035,13.155902,13.120434
177.1,1185.7516,11.200169,-0.032463737,-0.36290145,1198.9906,11.204585,13.239048,13.200169
177.2,1186.8756,11.26145,-0.67947584,-1.010459,1199.9943,11.212516,13.118577,13.26145
177.3,1187.9991,11.188887,0.119257726,-0.21107984,1201.1558,11.222788,13.156539,13.188887
177.4,1189.1211,11.258193,-0.59431356,-0.9252676,1202.2303,11.22281,13.109371,13.258193
177.5,1190.246,11.189642,0.15345174,-0.17689252,1203.3239,11.258296,13.077981,13.189642
177.6,1191.3678,11.17967,0.2959364,-0.034319405,1204.4824,11.252113,13.114672,13.17967
177.7,1192.486,11.183573,0.32074746,-0.00954297,1205.635,11.229827,13.149036,13.183573
177.8,1193.6033,11.192452,0.30441287,-0.025956336,1206.74,11.23774,13.136671,13.192452
177.9,1194.7197,11.21065,0.20085439,-0.12967645,1207.8522,11.239742,13.132466,13.21065
178.0,1195.8396,11.189339,0.5035294,0.17318785,1208.9426,11.276434,13.102972,13.189339
178.1,1196.9595,11.216975,0.2878264,-0.042760674,1210.1357,11.2537365,13.176275,13.216975
178.2,1198.0862,11.324873,-0.83192134,-1.1634713,1211.1924,11.303996,13.106229,13.324873
178.3,1199.2177,11.235827,0.13810113,-0.19265364,1212.4343,11.3176365,13.216661,13.235827
178.4,1200.3405,11.2662,-0.106513746,-0.43753922,1213.53,11.282704,13.189565,13.2662
178.5,1201.466,11.248079,0.15853907,-0.17232482,1214.5835,11.30594,13.117622,13.248079
178.6,1202.5907,11.238183,0.346799,0.016023247,1215.7723,11.3193865,13.181729,13.238183
178.7,1203.7161,11.23568,0.4566851,0.12593164,1216.8826,11.345952,13.16652,13.23568
178.8,1204.8414,11.240576,0.49347302,0.16267598,1218.0695,11.369493,13.22803,13.240576
178.9,1205.964,11.266763,0.32709384,-0.00393663,1219.2546,11.312444,13.290755,13.266763
179.0,1207.0878,11.246778,0.65292406,0.32207173,1220.229,11.348453,13.141241,13.246778
179.1,1208.2145,11.308975,0.080833115,-0.25057453,1221.4644,11.357973,13.24988,13.308975
179.2,1209.3468,11.372804,-0.54237634,-0.8743563,1222.5874,11.343573,13.2405405,13.372804
179.3,1210.4807,11.328604,-0.011863588,-0.34344697,1223.7665,11.369992,13.285803,13.328604
179.4,1211.6124,11.290255,0.47539368,0.14415343,1224.882,11.396172,13.269492,13.290255
179.5,1212.7412,11.306701,0.400538,0.06915072,1225.9729,11.38978,13.231624,13.306701
179.6,1213.8745,11.300564,0.55802274,0.22669034,1227.1346,11.376108,13.260155,13.300564
179.7,1215.0092,11.272853,0.97793067,0.6468458,1228.2524,11.484134,13.24335,13.272853
179.8,1216.1406,11.362453,0.20764956,-0.12423746,1229.4901,11.459631,13.349473,13.362453
179.9,1217.2822,11.447387,-0.5308996,-0.8635516,1230.5846,11.492202,13.302371,13.447387
180.0,1218.4232,11.421176,-0.015355653,-0.34777114,1231.8297,11.511674,13.4065895,13.421176
180.1,1219.569,11.480335,-0.3864606,-0.7194106,1232.8876,11.590515,13.318598,13.480335
180.2,1220.7146,11.451513,0.25599107,-0.07669825,1234.0167,11.641689,13.302112,13.451513
180.3,1221.8585,11.508136,0.069134556,-0.26406738,1235.1443,11.67488,13.285862,13.508136
180.4,1223.0073,11.518543,0.42256215,0.08926579,1236.3049,11.766927,13.297608,13.518543
180.5,1224.1597,11.542717,0.6888803,0.35536432,1237.4989,11.887917,13.339187,13.542717
180.6,1225.3169,11.582293,0.8063183,0.472442,1238.7827,11.992547,13.465813,13.582293
180.7,1226.478,11.628523,0.8328056,0.49850717,1239.9937,12.030581,13.515587,13.628523
180.8,1227.6454,11.65987,0.97450507,0.6399197,1241.0944,12.102795,13.448934,13.65987
180.9,1228.8135,11.722947,0.7629281,0.42776346,1242.4285,12.123034,13.615021,13.722947
181.0,1229.989,11.755477,0.80847496,0.47301054,1243.5739,12.157757,13.584852,13.755477
181.1,1231.1687,11.785316,0.828174,0.49243408,1244.8224,12.202569,13.653676,13.785316
181.2,1232.3505,11.826228,0.6810713,0.34495273,1246.1143,12.223188,13.76373,13.826228
181.3,1233.5355,11.846509,0.6891966,0.35288996,1247.2972,12.213061,13.761764,13.846509
181.4,1234.7208,11.872536,0.58308846,0.2465401,1248.457,12.150742,13.736092,13.872536
181.5,1235.9066,11.897878,0.4224743,0.08569018,1249.6417,12.143681,13.735062,13.897878
181.6,1237.0986,11.917313,0.21650529,-0.120459914,1250.7913,12.112162,13.692619,13.917313
181.7,1238.2917,11.916877,0.14524531,-0.19171584,1252.071,12.052367,13.779335,13.916877
181.8,1239.482,11.906521,0.12223581,-0.21462882,1253.2993,12.005627,13.817146,13.906521
181.9,1240.6737,11.86991,0.28604823,-0.05047571,1254.4568,11.943947,13.782974,13.86991
182.0,1241.8622,11.844048,0.26575303,-0.07053073,1255.6882,11.866616,13.826085,13.844048
182.1,1243.0468,11.828364,0.06366813,-0.2724702,1256.8787,11.78866,13.831961,13.828364
182.2,1244.2288,11.786082,0.056885116,-0.27886188,1258.034,11.646095,13.805276,13.786082
182.3,1245.4039,11.765288,-0.24662519,-0.58218014,1259.1724,11.512503,13.76845,13.765288
182.4,1246.5769,11.709921,-0.28764582,-0.6226907,1260.3611,11.423406,13.784196,13.709921
182.5,1247.7485,11.530451,0.8767705,0.54336596,1261.5096,11.319733,13.761128,13.530451
182.6,1248.9021,11.528682,0.17683843,-0.15654999,1262.5546,11.138789,13.652508,13.528682
182.7,1250.0546,11.485131,-0.116633676,-0.4496271,1263.7883,11.039892,13.733835,13.485131
182.8,1251.2025,11.4154005,-0.13765047,-0.4700139,1264.8099,10.929451,13.607516,13.4154005
182.9,1252.3416,11.35934,-0.27430096,-0.60616004,1265.9025,10.820299,13.56088,13.35934
183.0,1253.4755,11.29054,-0.2606964,-0.5919392,1267.0142,10.729098,13.538756,13.29054
183.1,1254.6008,11.232296,-0.31521758,-0.64594096,1268.0596,10.634535,13.458759,13.232296
183.2,1255.7194,11.170455,-0.29045603,-0.62063015,1269.1576,10.542969,13.43824,13.170455
183.3,1256.8298,11.129548,-0.43121007,-0.7610222,1270.1805,10.513516,13.35071,13.129548
183.4,1257.9348,11.096213,-0.60444915,-0.933967,1271.1871,10.486654,13.252317,13.096213
183.5,1259.0404,11.019876,-0.30266222,-0.6315089,1272.2837,10.48667,13.243374,13.019876
183.6,1260.1396,10.967759,-0.24588968,-0.57428014,1273.2533,10.430813,13.11366,12.967759
183.7,1261.233,10.943048,-0.528048,-0.85622275,1274.3568,10.374881,13.123794,12.943048
183.8,1262.3221,10.874646,-0.40899,-0.73656964,1275.3851,10.304058,13.063004,12.874646
183.9,1263.4069,10.800371,-0.30552867,-0.63246536,1276.4047,10.255863,12.997731,12.800371
